anahtar,bolum,konusmaci,ton,ton_elle,tr,en,kaynak
D9_KADRI_NO,9,SPK_KADRI,,0,Peki. Tencereler seni özleyecek. Ben özlemem. Tencereler özler.,Fine. The pots will miss you. I won't. The pots will.,ad
D9_KADRI_OFFER_1,9,SPK_KADRI,,0,"Yamak! Sultan bu akşam ziyafet veriyor. Paşalar, elçiler, bir de bir Macar.","Kitchen boy! The Sultan is holding a feast tonight. Pashas, envoys, and one Hungarian.",kod
D9_KADRI_OFFER_2,9,SPK_KADRI,,0,Hayır. Ziyafeti SEN pişireceksin. Leblebiyi o icat etti diyorlar. Sultan leblebinin babasını görmek istiyor.,No. YOU'll cook the feast. They say you invented leblebi. The Sultan wants to meet the father of leblebi.,ad
D9_KADRI_TR1,9,SPK_KADRI,[shouting],0,Tema! Bir tema menü! Sultan temaları sever. Sanırım. Sormadım.,A theme! A themed menu! The Sultan loves themes. I think. I haven't asked.,ad
D9_KADRI_TR2,9,SPK_KADRI,[hesitant],0,Hünkâr... beğendi mi? Daha tatmadı ki. ...Ama beğenecek. Bu isim kalsın.,'The Sultan liked it'? He hasn't even tasted it. ...But he will. Keep the name.,ad
D9_KADRI_TR3,9,SPK_KADRI,,0,Bunlar ne? Frenk yemeği mi? Sultan'ı zehirleyeceğiz. ...Tiramisu güzel bir kelime ama.,"What are those? Frankish food? We'll poison the Sultan. ...'Tiramisu' is a lovely word, though.",ad
D9_KADRI_TRIAL,9,SPK_KADRI,,0,Önce menü. Üç tabak. Söyle bakalım.,"First, the menu. Three courses. Let's hear it.",ad
D9_KADRI_YES,9,SPK_KADRI,,0,Aferin! Önlüğü giy. Akşama kadar yüz kişilik ziyafet. Düşürürsen seni tencereye koyarım.,Good lad! Apron on. A feast for a hundred by this evening. Drop anything and you go in the pot.,ad
D9_LUTFI_AGAIN,9,SPK_LUTFI,,0,Heyet öğleden sonra yola çıkıyor. Danışman koltuğu hâlâ boş.,The embassy sets off this afternoon. The adviser's seat is still empty.,ad
D9_LUTFI_BUSY,9,SPK_LUTFI,,0,"Heyet mi? Hangi heyet? Kimseyle heyet kurmuyorum. (Göz kırpar, başka birine)",An embassy? What embassy? I'm forming no embassies with anyone. (Winks at someone else),ad
D9_LUTFI_NO,9,SPK_LUTFI,,0,Yazık. Başka bir Frenk bulurum. Bugün üç tane geldi zaten.,Pity. I'll find another Frank. Three turned up today already.,ad
D9_LUTFI_OFFER_1,9,SPK_LUTFI,,0,Ortak! Büyük haber. Sultan Bizans'a bir elçi heyeti yolluyor. Barış görüşmesi. Ya da görüşme görüşmesi.,Partner! Big news. The Sultan is sending an embassy to Byzantium. Peace talks. Or talks about talks.,ad
D9_LUTFI_OFFER_2,9,SPK_LUTFI,,0,"Tercüman olarak ben gidiyorum. Sen de 'Frenk danışman' olarak geleceksin. İmparator'u göreceğiz. Ben Rumca konuşurum, sen de... Frenkçe gibi konuşursun.","I'm going as interpreter. You'll come as 'Frankish adviser'. We'll see the Emperor. I'll speak Greek, and you'll speak... something Frankish-sounding.",ad
D9_LUTFI_TR1,9,SPK_LUTFI,,0,"'Bonjour.' Kısa, kibar, anlamsız. Mükemmel bir diplomatik söz.","'Bonjour.' Short, polite, meaningless. A perfect diplomatic word.",ad
D9_LUTFI_TR2,9,SPK_LUTFI,[shouting],0,Hem soruyor hem cevaplıyor! Kendi kendine müzakere! Bu Frenkler dâhi.,It asks the question and answers it too! Negotiating with itself! These Franks are geniuses.,ad
D9_LUTFI_TR3,9,SPK_LUTFI,,0,"'Paydaş'... İmparator bunu duyunca ağlayacak. Sevinçten mi korkudan mı, bilmiyorum.","'Stakeholders'... The Emperor will weep when he hears that. With joy or fear, I couldn't say.",ad
D9_LUTFI_TRIAL,9,SPK_LUTFI,,0,Bir deneme yapalım. İmparator'a ilk sözü sen söyleyeceksin. Frenkçe bir selam?,Let's rehearse. You'll say the first words to the Emperor. A Frankish greeting?,ad
D9_LUTFI_YES,9,SPK_LUTFI,[hesitant],0,"Harika! Kaftan giy, fesi çıkar... ya da takma... Frenk danışmanlar ne giyer? Farketmez, ben tercüme ederim.","Wonderful! Put on a kaftan, take off the fez... or leave it on... what do Frankish advisers wear? Doesn't matter; I'll translate.",ad
D9_MINER_AGAIN,9,SPK_MINER,,0,Lağım bekliyor. Kazma hâlâ senin boyunda.,The tunnel's waiting. The pick's still your size.,ad
D9_MINER_BUSY,9,SPK_MINER,,0,"Kazmacı değilsen lağımdan uzak dur. Toprak konuşur, kulak ister.","If you're not a digger, stay out of the tunnel. The earth talks; it needs ears.",ad
D9_MINER_NO,9,SPK_MINER,,0,Git öyleyse. Toprak seni özlemez.,"Go, then. The earth won't miss you.",ad
D9_MINER_OFFER_1,9,SPK_MINER,[shouting],0,"Sen! Fesli! Omuzların geniş, sesin yüksek değil. Kazmacı lazım.","You! In the fez! Broad shoulders, quiet voice. We need a digger.",ad
D9_MINER_OFFER_2,9,SPK_MINER,,0,"Surların altını. Novo Brdo'dan geldik, gümüş madencisiyiz. Zağanos Paşa lağım istiyor. Toprağın altından, sessizce, surların dibine.","Under the walls. We came from Novo Brdo; silver miners. Zaganos Pasha wants a tunnel. Under the ground, quietly, right to the foot of the walls.",ad
D9_MINER_TR1,9,SPK_MINER,,0,Hiçbir şey. Güzel. Hiçbir şey duymak da bir şey duymaktır.,Nothing. Good. Hearing nothing is hearing something too.,ad
D9_MINER_TR2,9,SPK_MINER,,0,Kalp mi? Korkuyorsun. Lağımda korku iyidir. Cesur kazmacılar tavanın altında kalır.,Your heart? You're scared. Fear is good in a tunnel. Brave diggers end up under the roof.,ad
D9_MINER_TR3,9,SPK_MINER,[hesitant],0,Pod... kast? Kazma sesi mi dedin? (Toprağa eğilir) ...Evet. Karşıdan biri kazıyor. İyi kulak.,"Pod... cast? A pick, you say? (Leans to the ground) ...Yes. Someone's digging from the other side. Good ears.",ad
D9_MINER_TRIAL,9,SPK_MINER,,0,Önce kulak. Toprağa kulak ver. Ne duyuyorsun?,Ears first. Put your ear to the ground. What do you hear?,ad
D9_MINER_YES,9,SPK_MINER,,0,"Güzel. Mum al, ekmek al, bir de dua. Akşama kadar toprağın altındayız.","Good. Take a candle, take bread, and a prayer. We're underground till evening.",ad
D9_P_1,9,SPK_PASHA,,0,Kaftanlı sigortacı. Pazarda her şeyi sigortaladın. Keçiyi bile. Beni tanıyor musun?,The insurance man in the kaftan. You insured everything in the market. Even the goat. Do you know who I am?,kod
D9_P_3,9,SPK_PASHA,,0,Çandarlı Halil. Sadrazam. Kuşatmaya karşı olan tek kişi. Bu mektup Galata'daki Cenevizlilere. Barış demek. Ya da en azından daha az kuşatma.,Çandarlı Halil. Grand Vizier. The only man against the siege. This letter is for the Genoese in Galata. It means peace. Or at least rather less siege.,kod
D9_P_5,9,SPK_PASHA,,0,"Çünkü kimse sana dikkat etmiyor. Fesli, kaftanlı, redingotlu. Üç yüzyıl üst üste. Görünmezsin.","Because nobody pays you any attention. A fez, a kaftan, a frock coat. Three centuries piled on top of each other. You're invisible.",kod
D9_P_AGAIN,9,SPK_PASHA,,0,Mektup hâlâ bende. Galata hâlâ orada. Sen hâlâ görünmezsin.,I still have the letter. Galata is still there. You are still invisible.,kod
D9_P_FATIH,9,SPK_PASHA,,0,Fatih'e mi? ...Dürüst adam. Tehlikeli bir hastalık. Götür. Ama benim adımı söyleme. Söyle. Hayır söyleme.,"To Mehmed? ...An honest man. A dangerous condition. Take it. But don't say my name. Do. No, don't.",kod
D9_P_GALATA,9,SPK_PASHA,,0,"Akıllı çocuk. Haliç'i geç, Galata'da Ceneviz tüccarı Lomellino'yu bul. Mektubu ver. Sonra kaybol. Bunu iyi yaparsın.",Clever lad. Cross the Golden Horn and find the Genoese merchant Lomellino in Galata. Hand him the letter. Then vanish. You're good at that.,kod
D9_P_NO,9,SPK_PASHA,,0,Kimse senden bir şey istemedi. Kimse de seni görmedi. Güle güle.,Nobody asked you for anything. And nobody saw you. Goodbye.,kod
D9_THEO_1,9,SPK_THEODOROS,[excited],0,[Yunanca] Bekleyin! Beyaz bayrak! Form! Çıkış Formu Ζ-12'niz eksik! Surlardan çıkarken doldurmadınız!,[Greek] Wait! White flag! Form! Your Exit Form Ζ-12 is missing! You didn't fill it in when you left the walls!,kod
D9_THEO_3,9,SPK_THEODOROS,,0,"[Yunanca] Tabii. Form eksikse savaş da eksiktir. (İmzanızı alır, yedi nüsha)","[Greek] Of course. If the form is incomplete, so is the war. (Takes your signature, in seven copies)",kod
D9_THEO_5,9,SPK_THEODOROS,,0,"[Yunanca] Var. Labirenti kusursuz geçen ilk yabancısınız. Arşivde kalın. Bir masa, bir mühür, yedi çekmece. Ters tarih sırasına göre.","[Greek] There is. You are the first foreigner ever to get through the maze without a single mistake. Stay in the archive. A desk, a seal, seven drawers. In reverse chronological order.",kod
D9_THEO_AGAIN,9,SPK_THEODOROS,,0,[Yunanca] Arşiv sizi bekler. Masanız tozlanıyor. Tozu ben alıyorum. Yedi kez.,[Greek] The archive awaits you. Your desk is gathering dust. I dust it. Seven times.,kod
D9_THEO_NO,9,SPK_THEODOROS,,0,[Yunanca] Anlıyorum. Reddinizi yedi nüsha kaydediyorum. Kapım açık. Formla.,[Greek] I understand. I'm recording your refusal in seven copies. My door is open. With a form.,kod
D9_THEO_OPEN,9,SPK_THEODOROS,,0,[Yunanca] Başvurunuz açık kalmıştı. Kapattım. Zindan formunuz da. Yolunuz açık olsun. Formlu.,[Greek] Your application had been left open. I've closed it. Your dungeon form as well. Safe travels. With forms.,kod
D9_THEO_YES,9,SPK_THEODOROS,,0,"[Yunanca] Hoş geldiniz, meslektaşım. İlk işiniz: 1204'ten beri kapanmamış bir dosya.","[Greek] Welcome, colleague. Your first task: a file that has remained open since 1204.",kod
D9_T_A,9,SPK_TOLGA,,0,"Mutfakta sabah. Soğan doğradım, ağladım. Kadri 'aferin' dedi. Sanırım terfi ediyorum.",Morning in the kitchen. I chopped onions and cried. Kadri said 'well done'. I think I'm getting promoted.,ad
D9_T_ANSWER,9,SPK_TOLGA,,0,Hikmet Amca! Buradayım. Bugün herkes bana iş teklif ediyor.,Uncle Hikmet! I'm here. Everyone's offering me a job today.,kod
D9_T_B,9,SPK_TOLGA,,0,"Lütfi'nin çadırında uyandım. Lütfi benden önce kalkmış, bana 'ortak' diye bir unvan uydurmuş.",I woke in Lütfi's tent. Lütfi was up before me and has invented a title for me: 'partner'.,ad
D9_T_BYZ,9,SPK_TOLGA,,0,"Beyaz bayrakla surlardan çıktım, Osmanlı ordugâhına yürüdüm. Cebimde bir imparatorun mektubu. Kimse beni durdurmadı. Bayrak bir havluydu.",I left the walls under a white flag and walked to the Ottoman camp. An emperor's letter in my pocket. Nobody stopped me. The flag was a towel.,kod
D9_T_C,9,SPK_TOLGA,,0,Kulaklarımda hâlâ pamuk var. Dün top denendi. Bugün kulaklarım deneniyor.,There's still cotton in my ears. Yesterday they tested the cannon. Today they're testing my ears.,ad
D9_T_DEPORTED,9,SPK_TOLGA,,0,Niko sabah beni zindandan çıkardı: 'Sınır dışı.' Kapıdan itti. Şimdi Osmanlı ordugâhındayım. Formum hâlâ açık.,Niko let me out of the dungeon this morning: 'Deported.' He pushed me through the gate. Now I'm in the Ottoman camp. My form's still open.,kod
D9_T_FATIH,9,SPK_TOLGA,,0,Gizli bir mektubu Sultan'a götüreceğim. Açık açık. Bu ya çok akıllıca ya da çok aptalca. Sigortada ikisi aynı şeydir.,"I'm taking a secret letter to the Sultan. Openly. This is either very clever or very stupid. In insurance, those are the same thing.",kod
D9_T_GALATA,9,SPK_TOLGA,,0,Haliç'i ikinci kez geçiyorum. İlkinde yüzerek geçmiştim. Bu sefer kayık olsun.,I'm crossing the Golden Horn for the second time. The first time I swam. A boat would be nice this time.,kod
D9_T_GATE_BYZ,9,SPK_TOLGA,,0,"Cebimde bir imparatorun mektubu, önümde bir sultanın kapısı. Postacıyım artık. Sigortalı bir postacı.","An emperor's letter in my pocket, a sultan's gate in front of me. I'm a postman now. An insured postman.",ad
D9_T_GATE_LETTER,9,SPK_TOLGA,,0,Cebimde Çandarlı'nın gizli mektubu. Açık açık Sultan'a götürüyorum. Dürüstlük. Bunu bana sigortacılık öğretmedi.,Çandarlı's secret letter in my pocket. I'm taking it openly to the Sultan. Honesty. Insurance didn't teach me that.,ad
D9_T_GATE_OPEN,9,SPK_TOLGA,,0,(Birileri hâlâ bir cevap bekliyor. Burada beklersem hepsine hayır demiş olurum.),"(Some people are still waiting for my answer. If I wait here, I'm saying no to all of them.)",kod
D9_T_GATE_WAIT,9,SPK_TOLGA,,0,Bütün teklifleri reddettim. Kapıda bekliyorum. Sigortada buna 'ana ürüne sadakat' derler.,I turned all the offers down. I'm waiting at the gate. In insurance we call that 'loyalty to the core product'.,ad
D9_T_GOAL,9,SPK_TOLGA,,0,Bugün bir şey olacak. Herkes bana bir şey teklif edecek gibi bakıyor. Sigortacı olarak bu bakışı tanırım.,"Something's going to happen today. Everyone's looking at me like they're about to make me an offer. As an insurance man, I know that look.",kod
D9_T_GOAT,9,SPK_TOLGA,,0,Keçi bana bakıyor. Poliçesi hakkında konuşmak istiyor.,The goat's staring at me. It wants to discuss its policy.,kod
D9_T_H2_1,9,SPK_TOLGA,[shouting],0,Hikmet Amca?!,Uncle Hikmet?!,kod
D9_T_H2_3,9,SPK_TOLGA,[shouting],0,Pijamayla mı geldin?! 1453'e?!,You came in your pyjamas?! To 1453?!,kod
D9_T_H2_5,9,SPK_TOLGA,,0,Peki... şimdi ne olacak? Kim pencereyi açacak?,So... what now? Who's going to open the window?,kod
D9_T_HERE,9,SPK_TOLGA,[shouting],0,...Hikmet Amca BURADA mı?! Pijamayla mı?!,...Uncle Hikmet is HERE?! In his pyjamas?!,kod
D9_T_KADRI_Q,9,SPK_TOLGA,,0,Ben... servis mi yapacağım?,Will I be... serving?,ad
D9_T_KADRI_YES,9,SPK_TOLGA,,0,Yüz kişilik yemek. Ben evde makarnayı yakıyorum. Sorun değil. Sorun değil.,Dinner for a hundred. At home I burn pasta. It's fine. It's fine.,ad
D9_T_LUTFI_Q,9,SPK_TOLGA,,0,Ve bu beni neden ilgilendiriyor?,And why does this concern me?,ad
D9_T_LUTFI_YES,9,SPK_TOLGA,,0,"Ordugâhtan Bizans'a, bir heyetle. Sigortacıyken en uzak iş gezim Bursa'ydı.","From the camp to Byzantium, with an embassy. As an insurance man, my furthest business trip was Bursa.",ad
D9_T_MINER_Q,9,SPK_TOLGA,,0,Kazmacı mı? Neyi kazacağız?,A digger? What are we digging?,ad
D9_T_MINER_YES,9,SPK_TOLGA,,0,Plazada 'derinlemesine çalışma' derlerdi. Bu kadar derin olduğunu söylememişlerdi.,At the office they talked about 'deep work'. Nobody said it'd be this deep.,ad
D9_T_P_2,9,SPK_TOLGA,,0,...Kimse?,...Nobody?,kod
D9_T_P_4,9,SPK_TOLGA,,0,Neden ben?,Why me?,kod
D9_T_RADIO_DEAD,9,SPK_TOLGA,,0,Telsiz sessiz. Hikmet Amca'dan ses yok.,The radio's silent. Nothing from Uncle Hikmet.,kod
D9_T_THEO_2,9,SPK_TOLGA,,0,Siz... savaş hattını bir form için mi geçtiniz?,You... crossed the front line for a form?,kod
D9_T_THEO_4,9,SPK_TOLGA,,0,Başka bir şey var mı?,Is there anything else?,kod
D9_T_THEO_OPEN,9,SPK_TOLGA,,0,Savaş hattını geçip bir formu kapatmaya gelmiş. Bu adamda bir şey var.,He crossed the front line just to close a form. There's something about this man.,kod
D9_T_THEO_YES,9,SPK_TOLGA,,0,Bizans arşivinde memurluk. Annem 'devlet kapısı' diyordu. Bu kadar eski bir devlet olacağını söylememişti.,A civil-service post in the Byzantine archive. My mother always said 'get a government job'. She never said which government.,kod
D9_T_URBAN_Q,9,SPK_TOLGA,,0,Rica ederim. Ne istiyorsunuz?,You're welcome. What do you want?,ad
D9_T_URBAN_YES,9,SPK_TOLGA,,0,Dünyanın en büyük topu. Ve ben hesap makinesi %1 olan bir sigortacıyım. Ne ters gidebilir?,The biggest cannon in the world. And I'm an insurance man whose calculator is on 1%. What could go wrong?,ad
D9_T_Y,9,SPK_TOLGA,,0,Kaftanım üstümde. Sigorta sattığım keçi beni görünce başını çevirdi. Poliçesinden memnun değil.,I'm still in my kaftan. The goat I sold a policy to turned its head away when it saw me. It isn't happy with its cover.,ad
D9_URBAN_AGAIN,9,SPK_URBAN,,0,Top bekliyor. Adı hâlâ yok. 'Küp' olmaz.,The cannon's waiting. It still has no name. Not 'Cube'.,ad
D9_URBAN_BUSY,9,SPK_URBAN,,0,Çırak değilsen topumdan uzak dur. Bugün büyük gün.,"If you're not an apprentice, stay away from my cannon. Today's a big day.",ad
D9_URBAN_NO,9,SPK_URBAN,,0,Gidersen git. Kulak pamuğunu geri ver.,"Go, then. Give me back the ear cotton.",ad
D9_URBAN_OFFER_1,9,SPK_URBAN,,0,Çırak! Dün top çatlamadı. Koli bandın tuttu. Bu bir mucize. Macar mucizesi.,Apprentice! The cannon didn't crack yesterday. Your duct tape held. It's a miracle. A Hungarian miracle.,ad
D9_URBAN_OFFER_2,9,SPK_URBAN,,0,"Kal. Birlikte dünyanın en büyük topunu dökelim. Adını sen koy. Küp dışında bir şey. Yarın büyük atış var, Sultan izleyecek.","Stay. Together we'll cast the biggest cannon in the world. You name it. Anything but 'Cube'. Tomorrow's the great shot, and the Sultan will be watching.",ad
D9_URBAN_TR1,9,SPK_URBAN,,0,Kırk beş! Ben de kırk beş diyordum. Demiyordum. Ama diyecektim.,Forty-five! That's what I was saying. I wasn't. But I was about to.,ad
D9_URBAN_TR2,9,SPK_URBAN,,0,Bin dört yüz elli üç derece... Top dört kere döner ve Sultan'a bakar. Bunu yapmayalım.,One thousand four hundred and fifty-three degrees... The cannon spins round four times and ends up facing the Sultan. Let's not.,ad
D9_URBAN_TR3,9,SPK_URBAN,,0,Cin öldü mü? ...Yas tutalım. Bir dakika. Tamam. Gözle nişan alırız.,The djinn is dead? ...Let us mourn. One minute. Right. We'll aim by eye.,ad
D9_URBAN_TRIAL,9,SPK_URBAN,,0,Önce hesap. Senin cin kutun hesap yapıyor. Surlara kaç derece?,Numbers first. Your djinn box does sums. What angle for the walls?,ad
D9_URBAN_YES,9,SPK_URBAN,,0,"Çırağım! Adını koy. ...Hayır, 'Kaplan' zaten var. Düşün. Yarına kadar.","My apprentice! Name it. ...No, there's already a 'Tiger'. Think about it. Until tomorrow.",ad
D10A_F_1,10,SPK_FATIH,,0,"(Formu alır, okur. Üç dakika. Kimse nefes almaz.)",(Takes the form and reads it. Three minutes. Nobody breathes.),kod
D10A_F_2,10,SPK_FATIH,,0,"Kısa. Açık. Gereksiz tek madde yok. (İmzalar) Bürokrasinin en iyisi, kısa olanıdır.",Short. Clear. Not one needless article. (Signs it) The best bureaucracy is a short one.,kod
D10A_F_3,10,SPK_FATIH,,0,"Kurucu imzası eksik. (Tolga'ya bakar) Sen mi imzalayacaksın, fesli?","The founder's signature is missing. (Looks at Tolga) Will you sign it, you with the fez?",kod
D10A_F_REFUSE,10,SPK_FATIH,,0,Reddetmek de bir imzadır. (Muhafızlara) Frenk'i surlara geri götürün. Giustiniani'nin adamları onu bekliyor.,Refusing is a signature too. (To the guards) Take the Frank back to the walls. Giustiniani's men are waiting for him.,kod
D10A_H_RADIO,10,SPK_HIKMET,,0,"(Telsiz, toplantının ortasında) Evlât! Pencere için hazırlanıyorum. Neredesin? Arkada daktilo sesi mi var?","(Radio, mid-meeting) Son! I'm getting ready for the window. Where are you? Is that a typewriter I can hear?",kod
D10A_N_01,10,SPK_NIHAT,,0,"(Kapıda) Bay Tolga. Sizi bir Bizans arşivinde, renk kodlu raflar arasında bulacağımı kim söylerdi?","(In the doorway) Mr Tolga. Who would have thought I'd find you in a Byzantine archive, among colour-coded shelves?",kod
D10A_N_03,10,SPK_NIHAT,,0,Görüyorum. Rafları... (Durur. Duvardaki çerçeveye bakar.) Bir dakika.,So I see. The shelves... (Stops. Looks at the frame on the wall.) One moment.,kod
D10A_N_FORM_1,10,SPK_NIHAT,,0,(Çerçevenin önünde donup kalır) Form Z-1. Büro'nun kuruluş belgesi. Odamın duvarında asılı olanın... aslı.,(Freezes in front of the frame) Form Z-1. The Bureau's founding document. The original of the one on my office wall.,kod
D10A_N_FORM_2,10,SPK_NIHAT,,0,Kırk yıldır altındaki 'T.' imzasının kime ait olduğunu merak ederim. (Yaklaşır) ...İmza yok. İmza yeri boş.,For forty years I've wondered whose signature the 'T.' at the bottom is. (Leans closer) ...There's no signature. The line is blank.,kod
